place_id,name,address,phone,rating,review_count,price_level,types,website,latitude,longitude,business_status,source,source_location,source_query,fetched_at
ChIJaw4bW-ZhwokR3T18rOkNbP4,Amy's Chinese Restaurant,"47-46 Bell Blvd, Bayside, NY 11361, USA",(718) 279-0010,4.3,255,1.0,"establishment,food,point_of_interest,restaurant",https://www.amy4746.com/,40.7557808,-73.7675166,OPERATIONAL,google_places,"New York, NY",chinese restaurants,2026-01-28T16:00:40.495505
ChIJ-5JB69BKwokRpZuLSvmT_7Q,Islander Taste Chinese Restaurant,"645 Rossville Ave store 104, Staten Island, NY 10309, USA",(718) 967-4160,4.1,133,1.0,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",https://www.islandertaste.com/,40.542817,-74.20779809999999,OPERATIONAL,google_places,"New York, NY",chinese restaurants,2026-01-28T16:00:40.815618
ChIJX9pEX3xhwokRiYAZEE0wLX0,New Eastern Chinese Restaurant,"208-09 Jamaica Ave, Queens Village, NY 11428, USA",(718) 479-8004,3.7,130,1.0,"establishment,food,meal_delivery,point_of_interest,restaurant",https://order.mealkeyway.com/customer/release/index?mid=35733758304a4539702b427347616d5273712b7355773d3d#/main,40.7146293,-73.7518769,OPERATIONAL,google_places,"New York, NY",chinese restaurants,2026-01-28T16:00:41.049193
ChIJyTrbS0f8wokRGesCsiTDG-0,Six Happiness Chinese Restaurant,"482 Broadway, Paterson, NJ 07504, USA",(973) 742-3788,4.3,349,1.0,"establishment,food,meal_delivery,point_of_interest,restaurant",https://www.sixhappinesspatersonnj.com/,40.9181761,-74.15365830000002,OPERATIONAL,google_places,"New York, NY",chinese restaurants,2026-01-28T16:00:41.319470
ChIJNSxiNkhbwokRY35CW4SZx48,CHF Chinese Restaurant,"5411 5th Ave, Brooklyn, NY 11220, USA",(929) 335-5666,4.3,116,1.0,"establishment,food,point_of_interest,restaurant",,40.6425232,-74.0126878,OPERATIONAL,google_places,"New York, NY",chinese restaurants,2026-01-28T16:00:41.923237
ChIJg9njeqlowokRRORSX-vX1rA,New Cheung Chow,"20-11 New Haven Ave, Far Rockaway, NY 11691, USA",(718) 471-7795,3.9,94,1.0,"establishment,food,point_of_interest,restaurant",https://www.facebook.com/pages/New-Cheung-Chow-Chinese-Restaurant/111561905551410,40.6006196,-73.75422309999999,OPERATIONAL,google_places,"New York, NY",chinese restaurants,2026-01-28T16:00:42.233630
ChIJp5Dzhg5dwokRUn_OjxryGMc,Yip Szechuan Chinese Restaurant,"65-41 Myrtle Ave, Flushing, NY 11385, USA",(718) 386-1945,4.4,39,1.0,"establishment,food,point_of_interest,restaurant",,40.7014007,-73.8892098,OPERATIONAL,google_places,"New York, NY",chinese restaurants,2026-01-28T16:00:42.594239
ChIJTcDbwqxEwokRbTIhgeMff-4,Dynasty Chinese Restaurant,"1669 Flatbush Ave, Brooklyn, NY 11210, USA",(718) 338-6060,4.1,274,1.0,"establishment,food,meal_delivery,point_of_interest,restaurant",https://www.dynastybrooklyn.com/,40.6298023,-73.9440244,OPERATIONAL,google_places,"New York, NY",chinese restaurants,2026-01-28T16:00:42.894602
ChIJF92mknnzwokRnc-oNTkFOTw,Rose Flower,"383 Bedford Park Blvd, Bronx, NY 10458, USA",(718) 364-3542,4.2,146,1.0,"establishment,food,meal_delivery,point_of_interest,restaurant",,40.8679951,-73.8838318,OPERATIONAL,google_places,"New York, NY",chinese restaurants,2026-01-28T16:00:43.464670
ChIJ91q22QVfwokRT-nqOOCzhZ4,New Lin's Kitchen,"70-24 35th Ave, Jackson Heights, NY 11372, USA",(718) 505-1388,4.3,152,1.0,"establishment,food,meal_delivery,point_of_interest,restaurant",http://www.newlinskitchen.com/?utm_source=gmb&utm_medium=website,40.7505481,-73.89490289999999,OPERATIONAL,google_places,"New York, NY",chinese restaurants,2026-01-28T16:00:43.942616
ChIJ9fb037FSwokRjLYk433aJZU,Great Wall Chinese Restaurant,"655 Newark Ave #3, Elizabeth, NJ 07208, USA",(908) 558-1888,3.9,230,1.0,"establishment,food,meal_delivery,point_of_interest,restaurant",,40.67836090000001,-74.2099628,OPERATIONAL,google_places,"New York, NY",chinese restaurants,2026-01-28T16:00:44.226495
ChIJFX52Eqv1wokRe7o7gpQgwiY,Hunts Point Chinese Restaurant,"901 Southern Blvd, Bronx, NY 10459, USA",(718) 378-2055,4.2,210,1.0,"establishment,food,point_of_interest,restaurant",,40.8197136,-73.8930893,OPERATIONAL,google_places,"New York, NY",chinese restaurants,2026-01-28T16:00:44.630690
ChIJx3TTzM9awokRp5JfAwjAg50,Chen's Garden,"3920 9th Ave, Brooklyn, NY 11232, USA",(718) 854-1116,4.3,95,1.0,"establishment,food,meal_delivery,point_of_interest,restaurant",https://www.chensgardennewyork.com/,40.6456731,-73.99570899999999,OPERATIONAL,google_places,"New York, NY",chinese restaurants,2026-01-28T16:00:45.121541
ChIJ37DblnP_wokRe7h7cMjyAh4,Man Hing Chinese Restaurant,"395 W Passaic Ave, Bloomfield, NJ 07003, USA",(973) 338-5753,3.9,125,1.0,"establishment,food,meal_delivery,point_of_interest,restaurant",https://www.manhingbloomfield.com/,40.8366246,-74.1639387,OPERATIONAL,google_places,"New York, NY",chinese restaurants,2026-01-28T16:00:45.371484
ChIJf328LHr1wokRthN4r09KHs0,Xin Xing Chinese Restaurant,"1520 Metropolitan Ave, Bronx, NY 10462, USA",(718) 792-6868,3.6,62,2.0,"establishment,food,point_of_interest,restaurant",,40.8392805,-73.858277,OPERATIONAL,google_places,"New York, NY",chinese restaurants,2026-01-28T16:00:46.038299
ChIJL9F8z8FYwokREovozbuCvZY,Shanghai Chinese Restaurant,"1388 2nd Ave #1, New York, NY 10021, USA",(212) 288-8066,4.0,242,1.0,"establishment,food,meal_delivery,point_of_interest,restaurant",http://www.menupages.com/restaurants/shanghai,40.7683119,-73.9584041,OPERATIONAL,google_places,"New York, NY",chinese restaurants,2026-01-28T16:00:46.356696
ChIJ0xqqT6-zw4kRTYBdivjJ_E0,Linden Garden Chinese Restaurant,"897 N Stiles St, Linden, NJ 07036, USA",(908) 925-9880,4.1,203,1.0,"establishment,food,meal_delivery,point_of_interest,restaurant",http://www.lindengardennj.com/,40.6277866,-74.2713739,OPERATIONAL,google_places,"New York, NY",chinese restaurants,2026-01-28T16:00:46.763676
ChIJSX6r7sxSwokRzxkbJ633UN0,Hillside Kitchen,"1318 N Broad St, Hillside, NJ 07205, USA",(908) 289-0048,4.4,351,1.0,"establishment,food,point_of_interest,restaurant",,40.6951775,-74.2160367,OPERATIONAL,google_places,"New York, NY",chinese restaurants,2026-01-28T16:00:47.085513
ChIJ3ej3nFVYwokRzAPIjwtNjg4,Amor Loco,"134 W 46th St, New York, NY 10036, USA",(917) 261-5650,4.7,3880,2.0,"establishment,food,point_of_interest,restaurant",http://amorloconyc.com/,40.7578942,-73.98391769999999,OPERATIONAL,google_places,"New York, NY",mexican restaurants,2026-01-28T16:00:49.259197
ChIJvZqjMsj0wokRdRxVHxYYBYM,Estrellita Poblana,"2231 Westchester Ave, Bronx, NY 10462, USA",(718) 518-7425,4.2,1836,2.0,"establishment,food,meal_delivery,point_of_interest,restaurant",https://estrellitapoblana.nyc/,40.8345237,-73.85089959999999,OPERATIONAL,google_places,"New York, NY",mexican restaurants,2026-01-28T16:00:49.575494
ChIJiyYJI1pYwokRHGXTSWM7Efc,Mamasita Bar & Grill,"818 10th Ave, New York, NY 10019, USA",(212) 315-9444,4.7,4733,2.0,"establishment,food,point_of_interest,restaurant",https://mamasitanyc.com/,40.7673678,-73.98951149999999,OPERATIONAL,google_places,"New York, NY",mexican restaurants,2026-01-28T16:00:49.899595
ChIJXVI0sYhZwokRWU84nshhSyE,Taqueria 86,"210 W 94th St, New York, NY 10025, USA",(917) 675-7727,4.5,425,2.0,"establishment,food,point_of_interest,restaurant",http://www.taqueria86.com/,40.7929817,-73.97216879999999,OPERATIONAL,google_places,"New York, NY",mexican restaurants,2026-01-28T16:00:50.110206
ChIJbfd-XKFRwokR9cJBd8igLgg,El Ranchero Taqueria,"382 2nd St, Jersey City, NJ 07302, USA",(973) 939-1478,4.8,537,1.0,"establishment,food,point_of_interest,restaurant",https://instagram.com/elrancherotaqueriarestaurant?igshid=YmMyMTA2M2Y=,40.7231931,-74.05047739999999,OPERATIONAL,google_places,"New York, NY",mexican restaurants,2026-01-28T16:00:50.472252
ChIJ56YS_yjzwokRAPQyD9tjFmY,La Villa mx restaurante,"240 W 231st St, Bronx, NY 10463, USA",(718) 758-4790,4.4,126,2.0,"establishment,food,point_of_interest,restaurant",http://www.lavillamx.com/,40.8795261,-73.9063362,OPERATIONAL,google_places,"New York, NY",mexican restaurants,2026-01-28T16:00:50.800483
ChIJ3Vkgyv1awokRa95N29fo1DY,Chela,"408 5th Ave, Brooklyn, NY 11215, USA",(718) 701-1891,4.6,1378,2.0,"bar,establishment,food,point_of_interest,restaurant",http://chelaparkslope.com/,40.6702928,-73.9856078,OPERATIONAL,google_places,"New York, NY",mexican restaurants,2026-01-28T16:00:51.099316
ChIJLWnBuoT2wokR9uPC3rzQv64,Las Palmas Restaurant,"3891 Broadway A, New York, NY 10032, USA",(917) 521-0349,4.3,672,1.0,"establishment,food,meal_delivery,point_of_interest,restaurant",https://laspalmasrestaurant.shop/,40.83768389999999,-73.9425819,OPERATIONAL,google_places,"New York, NY",mexican restaurants,2026-01-28T16:00:51.482370
ChIJ1zUydv_zwokRfZAKzV9pTh0,Trocitos De Mexico,"147 Post Ave, New York, NY 10034, USA",(347) 438-8022,4.9,229,1.0,"establishment,food,point_of_interest,restaurant",https://www.trocitosdemex.org/,40.864844,-73.91897639999999,OPERATIONAL,google_places,"New York, NY",mexican restaurants,2026-01-28T16:00:51.814297
ChIJXfgpIl7Lw4kRZXu_Rk61Ic4,La Hacienda Restaurant,"178 New Brunswick Ave, Perth Amboy, NJ 08861, USA",(848) 203-3533,4.8,450,2.0,"establishment,food,point_of_interest,restaurant",https://www.lahaciendaperthamboy.com/,40.5104916,-74.2684154,OPERATIONAL,google_places,"New York, NY",mexican restaurants,2026-01-28T16:00:52.170118
ChIJpVEugiVfwokRryX73xstujM,El Mero Mero,"35-57 38th St, Astoria, NY 11101, USA",(718) 392-2444,4.6,511,2.0,"establishment,food,meal_delivery,point_of_interest,restaurant",http://orderelmeromero.mobile-webview7.com/,40.75398209999999,-73.9239065,OPERATIONAL,google_places,"New York, NY",mexican restaurants,2026-01-28T16:00:52.475188
ChIJw0TFoYRZwokRRcwLCzaTx2U,El Diablito Taqueria,"60 E 3rd St, New York, NY 10003, USA",(646) 692-9268,4.4,526,1.0,"establishment,food,point_of_interest,restaurant",,40.7250658,-73.9891632,OPERATIONAL,google_places,"New York, NY",mexican restaurants,2026-01-28T16:00:53.039357
ChIJP0qwxWpfwokRZjUckixd1t4,La Casita Mexicana,"62-36 Forest Ave, Ridgewood, NY 11385, USA",(347) 763-2221,4.6,559,,"establishment,food,point_of_interest,restaurant",https://lacasitamexicana.dine.online/,40.712399,-73.9060327,OPERATIONAL,google_places,"New York, NY",mexican restaurants,2026-01-28T16:00:53.374153
ChIJ955KjFpNwokRGAi1tL_xLMs,La Cabaña,"901 Elizabeth Ave, Elizabeth, NJ 07201, USA",(908) 353-1761,4.4,1308,2.0,"establishment,food,point_of_interest,restaurant",https://lacabaarestaurant.shop/,40.6597493,-74.20495489999999,OPERATIONAL,google_places,"New York, NY",mexican restaurants,2026-01-28T16:00:53.690021
ChIJcRsEgldFwokRqOX4_VbGlB0,Las Margaritas,"7206 3rd Ave, Brooklyn, NY 11209, USA",(718) 238-3972,4.3,1144,2.0,"bar,establishment,food,meal_delivery,point_of_interest,restaurant",https://lasmargaritasbr.com/,40.6333795,-74.0272562,OPERATIONAL,google_places,"New York, NY",mexican restaurants,2026-01-28T16:00:54.026299
ChIJfzIvuANZwokRqytv5KEVvyM,Sinigual,"640 3rd Ave, Manhattan, NY 10017, USA",(212) 286-0250,4.4,2891,2.0,"establishment,food,point_of_interest,restaurant",https://www.sinigualrestaurants.com/,40.7503168,-73.9750816,OPERATIONAL,google_places,"New York, NY",mexican restaurants,2026-01-28T16:00:54.430342
ChIJH4yL3hBawokR8siBXvZFWYM,Tajin,"85 Greenwich St, New York, NY 10006, USA",(212) 509-5017,4.4,758,2.0,"establishment,food,point_of_interest,restaurant",,40.7077343,-74.01355199999999,OPERATIONAL,google_places,"New York, NY",mexican restaurants,2026-01-28T16:00:54.686285
ChIJWZbPSgDPw4kRlxerJ2AAbng,Mezcal,"292 County Rd 516, Old Bridge, NJ 08857, USA",(732) 724-5065,4.7,753,,"establishment,food,point_of_interest,restaurant",https://www.mezcalnj.com/,40.4105194,-74.3551275,OPERATIONAL,google_places,"New York, NY",mexican restaurants,2026-01-28T16:00:55.184844
ChIJu8iHasn1wokRumLZtGnNVr4,Xochimilco Family Restaurant,"653 Melrose Ave, Bronx, NY 10455, USA",(718) 402-5400,4.4,850,1.0,"establishment,food,meal_delivery,point_of_interest,restaurant",https://xochimilcofamily.shop/,40.818723,-73.9167879,OPERATIONAL,google_places,"New York, NY",mexican restaurants,2026-01-28T16:00:55.503935
ChIJA4IcJbhawokRcqZKwWCNxkI,Tacos El Bronco,"4324 4th Ave, Brooklyn, NY 11232, USA",(718) 788-2229,4.3,2660,1.0,"establishment,food,meal_delivery,point_of_interest,restaurant",https://tacoselbronco.store/,40.6500716,-74.0092176,OPERATIONAL,google_places,"New York, NY",mexican restaurants,2026-01-28T16:00:55.802428
ChIJ-70bhdOXwokR9ijzkOOba_w,Wegmans,"106 Corporate Park Dr, Harrison, NY 10604, USA",(914) 539-3700,4.6,2222,,"establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket",https://www.wegmans.com/stores/harrison-ny/?cid=GMB_Wegmans_2024:aw:ow:gb:gb:ao::,41.02032,-73.7175906,OPERATIONAL,google_places,"New York, NY",grocery stores,2026-01-28T16:00:58.634050
ChIJDd5BSS-IwokRTdrvAhNiyrM,ShopRite of New Hyde Park,"2335 New Hyde Park Rd, New Hyde Park, NY 11042, USA",(516) 352-1603,4.3,2814,2.0,"bakery,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket",https://www.shoprite.com/?utm_source=GMB&utm_medium=Local_Search&utm_campaign=dbaPlatform&utm_term=812,40.7578125,-73.6900673,OPERATIONAL,google_places,"New York, NY",grocery stores,2026-01-28T16:00:58.948697
ChIJKa5YDCDtwokRd7a-0kohmAs,Stew Leonard's,"1 Stew Leonard Dr, Yonkers, NY 10710, USA",(914) 375-4700,4.6,4293,2.0,"bakery,establishment,food,grocery_or_supermarket,point_of_interest,restaurant,store,supermarket",https://stewleonards.com/stew-leonards-locations/yonkers-store/,40.9737483,-73.8645107,OPERATIONAL,google_places,"New York, NY",grocery stores,2026-01-28T16:00:59.346117
ChIJ5_q_J9z6wokREmGBP-Rib4w,Trader Joe's,"404 NJ-17, Paramus, NJ 07652, USA",(201) 265-9624,4.6,4313,2.0,"establishment,food,grocery_or_supermarket,health,point_of_interest,store,supermarket",https://locations.traderjoes.com/nj/paramus/605/?utm_source=gmb&utm_medium=organic&utm_campaign=local,40.9483179,-74.0705862,OPERATIONAL,google_places,"New York, NY",grocery stores,2026-01-28T16:00:59.674216
ChIJuefldRJcwokR9UgBR0AwZsY,Foodtown of Bushwick,"1291 Broadway, Brooklyn, NY 11221, USA",(718) 443-7913,4.1,1617,,"establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket",https://www.foodtown.com/stores/foodtown-of-bushwick?utm_source=googlemybusiness&utm_medium=vicinity&utm_campaign=websiteclick,40.6909383,-73.92412790000002,OPERATIONAL,google_places,"New York, NY",grocery stores,2026-01-28T16:01:00.015971
ChIJSaaE8cS1w4kR7qtfUFu3PpU,Wegmans,"15 Woodbridge Center Dr, Woodbridge, NJ 07095, USA",(732) 596-3200,4.6,4383,2.0,"establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket",https://www.wegmans.com/stores/woodbridge-nj/?cid=GMB_Wegmans_2024:aw:ow:gb:gb:ao::,40.5482362,-74.2966338,OPERATIONAL,google_places,"New York, NY",grocery stores,2026-01-28T16:01:00.346865
ChIJkddHnGVTwokRxgj9b9VBKaY,"ShopRite of Newark, NJ","206 Springfield Ave, Newark, NJ 07103, USA",(973) 273-1060,4.2,7731,2.0,"bakery,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket",https://www.shoprite.com/?utm_source=GMB&utm_medium=Local_Search&utm_campaign=dbaPlatform&utm_term=216,40.7366424,-74.1861976,OPERATIONAL,google_places,"New York, NY",grocery stores,2026-01-28T16:01:00.993510
ChIJ-6vmBKOBwokRfspxeJIndSY,Trader Joe's,"425 S Oyster Bay Rd, Plainview, NY 11803, USA",(516) 933-6900,4.6,1963,2.0,"establishment,food,grocery_or_supermarket,health,point_of_interest,store,supermarket",https://locations.traderjoes.com/ny/plainview/555/?utm_source=gmb&utm_medium=organic&utm_campaign=local,40.7815407,-73.5014915,OPERATIONAL,google_places,"New York, NY",grocery stores,2026-01-28T16:01:01.362125
ChIJM88eoSNVwokRKIe8bbWaCTA,Super Foodtown of Bloomfield,"296 Glenwood Ave, Bloomfield, NJ 07003, USA",(973) 259-9900,4.2,1635,,"establishment,florist,food,grocery_or_supermarket,point_of_interest,store,supermarket",https://shop.foodtown.com/,40.7927259,-74.1987524,OPERATIONAL,google_places,"New York, NY",grocery stores,2026-01-28T16:01:01.669974
ChIJ1zlqG3Me6IkRQ1yxV9vbFCw,ShopRite of Norwalk,"360 Connecticut Ave, Norwalk, CT 06854, USA",(203) 838-0504,4.3,2245,2.0,"bakery,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket",https://www.shoprite.com/?utm_source=GMB&utm_medium=Local_Search&utm_campaign=dbaPlatform&utm_term=394,41.1024779,-73.44022629999999,OPERATIONAL,google_places,"New York, NY",grocery stores,2026-01-28T16:01:02.018458
ChIJ86D82LLmwokRSAbiSAK6r_Y,Uncle Giuseppe's Marketplace,"10 Triangle Plaza, Ramsey, NJ 07446, USA",(201) 995-6800,4.6,3415,,"establishment,food,grocery_or_supermarket,point_of_interest,store",https://order.uncleg.com/s/1000-1040/,41.0630344,-74.1230784,OPERATIONAL,google_places,"New York, NY",grocery stores,2026-01-28T16:01:02.335079
ChIJDX7LLqqYwokRAWxgjxLhu78,"ShopRite of Commerce St.-Stamford, CT","1990 W Main St, Stamford, CT 06902, USA",(203) 978-0464,4.4,1862,2.0,"bakery,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket",https://www.shoprite.com/?utm_source=GMB&utm_medium=Local_Search&utm_campaign=dbaPlatform&utm_term=397,41.0474019,-73.5649493,OPERATIONAL,google_places,"New York, NY",grocery stores,2026-01-28T16:01:02.711051
ChIJqSGUT7L7wokRkSrb9RUP1W4,ShopRite of Rochelle Park,"220 W Passaic St, Rochelle Park, NJ 07662, USA",(201) 843-1424,4.4,2924,2.0,"bakery,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket",https://www.shoprite.com/?utm_source=GMB&utm_medium=Local_Search&utm_campaign=dbaPlatform&utm_term=121,40.9151439,-74.08057409999999,OPERATIONAL,google_places,"New York, NY",grocery stores,2026-01-28T16:01:03.093206
ChIJ4aZGVqRmwokRAMZLEay0gpc,Stop & Shop,"134-40 Springfield Blvd, Springfield Gardens, NY 11413, USA",(718) 525-0600,4.0,3184,2.0,"establishment,food,grocery_or_supermarket,point_of_interest,store",https://stores.stopandshop.com/ny/springfield-gardens/134-40-springfield-blvd?y_source=1_NDE5NTM1OS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,40.6795518,-73.75567319999999,OPERATIONAL,google_places,"New York, NY",grocery stores,2026-01-28T16:01:03.380924
ChIJcQAAAESHwokRiz3dEHxw7Ic,Walmart,"1220 Old Country Rd, Westbury, NY 11590, USA",(516) 794-7280,4.1,9966,1.0,"clothing_store,department_store,electronics_store,establishment,food,furniture_store,grocery_or_supermarket,hardware_store,home_goods_store,point_of_interest,store",https://www.walmart.com/store/3420-westbury-ny?veh=seo_loc,40.7436213,-73.6007924,OPERATIONAL,google_places,"New York, NY",grocery stores,2026-01-28T16:01:03.743455
ChIJUcPHVMH2wokRAbMo-nSGskQ,ACME Markets,"2160 Lemoine Ave, Fort Lee, NJ 07024, USA",(201) 944-1145,4.0,1329,2.0,"bakery,establishment,florist,food,grocery_or_supermarket,point_of_interest,store,supermarket",https://local.acmemarkets.com/nj/fort-lee/2160-lemoine-ave.html,40.8561878,-73.9650974,OPERATIONAL,google_places,"New York, NY",grocery stores,2026-01-28T16:01:04.117428
ChIJR94sBbhSwokRbes1Ksoo6kE,Twin City Supermarket - Elizabeth NJ,"1016 Sherman Ave, Elizabeth, NJ 07208, USA",(908) 558-1166,4.2,2453,,"establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket",http://twincitysupermarkets.com/,40.6869691,-74.20628479999999,OPERATIONAL,google_places,"New York, NY",grocery stores,2026-01-28T16:01:04.441928
ChIJJ8dQkOJUwokR1uK35DT6Sbo,Stop & Shop,"8 Franklin St, Bloomfield, NJ 07003, USA",(973) 743-6413,4.1,2780,2.0,"establishment,food,grocery_or_supermarket,point_of_interest,store",https://stores.stopandshop.com/nj/bloomfield/8-franklin-street?y_source=1_NDE5NTgxMS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,40.7828446,-74.1847569,OPERATIONAL,google_places,"New York, NY",grocery stores,2026-01-28T16:01:04.758548
ChIJEZmDtt3gwokRi6G1HM8Si9I,ACME Markets,"125 Franklin Turnpike, Mahwah, NJ 07430, USA",(201) 529-9775,4.2,1078,2.0,"bakery,establishment,florist,food,grocery_or_supermarket,point_of_interest,store,supermarket",https://local.acmemarkets.com/nj/mahwah/125-franklin-turnpike.html,41.0990633,-74.1446481,OPERATIONAL,google_places,"New York, NY",grocery stores,2026-01-28T16:01:05.185583
ChIJ_V4Np197wokRP6jSeQotpgE,Amazon Fresh,"3620 Long Beach Rd, Oceanside, NY 11572, USA",(800) 250-0668,4.1,911,,"bakery,establishment,food,grocery_or_supermarket,liquor_store,point_of_interest,store,supermarket",https://amzn.to/3cE3z9X,40.6222233,-73.64209799999999,OPERATIONAL,google_places,"New York, NY",grocery stores,2026-01-28T16:01:05.714655
ChIJA9hlDhVkwokRD3kgG5Ll7xc,Walmart Supercenter,"77 Green Acres Rd S, Valley Stream, NY 11581, USA",(516) 887-0127,3.9,23500,1.0,"bakery,clothing_store,department_store,electronics_store,establishment,food,furniture_store,grocery_or_supermarket,hardware_store,home_goods_store,point_of_interest,store",https://www.walmart.com/store/5293-valley-stream-ny/?veh=seo_loc,40.6607799,-73.726629,OPERATIONAL,google_places,"New York, NY",supermarkets,2026-01-28T16:01:08.170166
ChIJq5MRsoliwokRiGncxBlgA3Q,Stop & Shop,"653 Hillside Ave., New Hyde Park, NY 11040, USA",(516) 616-9170,4.3,2638,2.0,"establishment,food,grocery_or_supermarket,point_of_interest,store",https://stores.stopandshop.com/ny/new-hyde-park/653-hillside-avenue?y_source=1_NDE5NTc2NS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,40.7414369,-73.6987705,OPERATIONAL,google_places,"New York, NY",supermarkets,2026-01-28T16:01:08.581477
ChIJd5UCUdH0wokR2UXWj7TSujY,Key Food Supermarkets,"656 Castle Hill Ave, Bronx, NY 10473, USA",(718) 824-3666,4.0,545,,"establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket",http://keyfood.com/,40.8201256,-73.8479085,OPERATIONAL,google_places,"New York, NY",supermarkets,2026-01-28T16:01:08.917805
ChIJuctf_lqpw4kR5VhKDdnwRJY,ShopRite of Livingston,"483 S Livingston Ave, Livingston, NJ 07039, USA",(973) 740-2004,4.3,1899,2.0,"bakery,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket",https://www.shoprite.com/?utm_source=GMB&utm_medium=Local_Search&utm_campaign=dbaPlatform&utm_term=247,40.7749163,-74.3216291,OPERATIONAL,google_places,"New York, NY",supermarkets,2026-01-28T16:01:09.315863
ChIJk4Y0poP2wokRztPMZV1YW3U,CTown Supermarkets,"1016 St Nicholas Ave, New York, NY 10032, USA",(212) 795-2877,4.1,874,2.0,"establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket",https://locations.ctownsupermarkets.com/ctown-supermarkets-c54f0c37bc42?utm_source=google&utm_medium=organic&utm_campaign=Yext,40.8350471,-73.9393805,OPERATIONAL,google_places,"New York, NY",supermarkets,2026-01-28T16:01:09.626522
ChIJGdHHyOAq6IkRGonq3d-WTuU,Walmart Supercenter,"965 Broadhollow Rd, Farmingdale, NY 11735, USA",(631) 752-8768,4.0,8513,1.0,"bakery,clothing_store,department_store,electronics_store,establishment,food,furniture_store,grocery_or_supermarket,hardware_store,home_goods_store,point_of_interest,store",https://www.walmart.com/store/5295-farmingdale-ny/?veh=seo_loc,40.7266578,-73.4207,OPERATIONAL,google_places,"New York, NY",supermarkets,2026-01-28T16:01:09.944937
ChIJ9eZOeRx-wokRvnC9WaUITyE,Walmart,"2465 Hempstead Tpke, East Meadow, NY 11554, USA",(516) 579-3307,4.1,5881,1.0,"clothing_store,department_store,electronics_store,establishment,food,furniture_store,grocery_or_supermarket,hardware_store,home_goods_store,point_of_interest,store",https://www.walmart.com/store/2916-east-meadow-ny?veh=seo_loc,40.7265527,-73.54426629999999,OPERATIONAL,google_places,"New York, NY",supermarkets,2026-01-28T16:01:10.346912
ChIJn6MQ0cT7wokRkTNfRKh6WX0,ACME Markets,"75 Mayhill St, Saddle Brook, NJ 07663, USA",(201) 712-1130,4.0,1050,2.0,"bakery,establishment,florist,food,grocery_or_supermarket,point_of_interest,store,supermarket",https://local.acmemarkets.com/nj/saddle-brook/75-mayhill-st.html,40.8992008,-74.09238479999999,OPERATIONAL,google_places,"New York, NY",supermarkets,2026-01-28T16:01:10.687361
ChIJeXPchdv4wokR0roGktHkfGE,ShopRite of Wallington,"375 Paterson Ave, Wallington, NJ 07057, USA",(201) 508-8000,4.4,2789,2.0,"bakery,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket",https://www.shoprite.com/?utm_source=GMB&utm_medium=Local_Search&utm_campaign=dbaPlatform&utm_term=136,40.8446362,-74.1058193,OPERATIONAL,google_places,"New York, NY",supermarkets,2026-01-28T16:01:11.007433
ChIJwdELkOJYwokRgSJOA1wL2Mo,Morton Williams Supermarkets,"908 2nd Ave, New York, NY 10017, USA",(212) 308-6922,4.1,1174,,"establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket",https://www.mortonwilliams.com/our-locations,40.7537995,-73.96896219999999,OPERATIONAL,google_places,"New York, NY",supermarkets,2026-01-28T16:01:11.457183
ChIJ0dCcUdP-wokRFWBNgbssoss,CTown Supermarkets,"602 Main Ave, Passaic, NJ 07055, USA",(973) 777-1299,4.3,933,2.0,"establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket",https://locations.ctownsupermarkets.com/ctown-supermarkets-64ff5f305400?utm_source=Google&utm_medium=organic&utm_campaign=Yext,40.8595684,-74.12433109999999,OPERATIONAL,google_places,"New York, NY",supermarkets,2026-01-28T16:01:11.788070
ChIJo3ZRa9TMw4kRW_ctOZhW9JU,"ShopRite of Aberdeen, NJ","318 Lloyd Rd, Aberdeen Township, NJ 07747, USA",(732) 566-9111,4.3,1541,2.0,"bakery,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket",https://www.shoprite.com/?utm_source=GMB&utm_medium=Local_Search&utm_campaign=dbaPlatform&utm_term=613,40.3952192,-74.2216226,OPERATIONAL,google_places,"New York, NY",supermarkets,2026-01-28T16:01:12.113514
